comp_code;comp_name;employee_id;employee_name;date;func_code;func;salary
1;The Crossings at Falcon Point;28874;Leon Frank;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;31537;Darrin Michael;01/11/2022 00:00;2;Bricklayer;1456,84
1;The Crossings at Falcon Point;31681;Dan Krueger;01/11/2022 00:00;2;Bricklayer;1730,26
1;The Crossings at Falcon Point;31093;Keyon Woodard;01/11/2022 00:00;2;Bricklayer;1496
1;The Crossings at Falcon Point;27416;Marlon Chan;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;29977;Keenan McGuire;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;30871;Quinten Oneill;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;18113;Davon Rowe;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;29839;Leonard Deleon;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;23355;Devonte Parsons;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;30701;Kamron Roy;01/11/2022 00:00;2;Bricklayer;1809,68
1;The Crossings at Falcon Point;31209;Glen Villanueva;01/11/2022 00:00;2;Bricklayer;1986,6
1;The Crossings at Falcon Point;31115;Sammy Merritt;01/11/2022 00:00;2;Bricklayer;1246,67
1;The Crossings at Falcon Point;31279;Finn Middleton;01/11/2022 00:00;2;Bricklayer;1858,43
1;The Crossings at Falcon Point;28618;Eugene Strickland;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;31017;Thaddeus Hurst;01/11/2022 00:00;2;Bricklayer;1683
1;The Crossings at Falcon Point;29450;Mohammed Hartman;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;30155;Stanley Osborne;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;31277;Giovanny Nielsen;01/11/2022 00:00;2;Bricklayer;1858,43
1;The Crossings at Falcon Point;30889;Octavio Grimes;01/11/2022 00:00;2;Bricklayer;1870
1;The Crossings at Falcon Point;31019;Reynaldo Huang;01/11/2022 00:00;2;Bricklayer;1620,67
1;The Crossings at Falcon Point;32606;Caitlyn Adams;01/11/2022 00:00;222;Grout Applicator;1375
1;The Crossings at Falcon Point;31692;Donnie Rivers;01/11/2022 00:00;122;Coating Grout Applicator;1130,52
1;The Crossings at Falcon Point;32510;Alicia Hill;01/11/2022 00:00;122;Coating Grout Applicator;1375
1;The Crossings at Falcon Point;32509;Jillian Nelson;01/11/2022 00:00;122;Coating Grout Applicator;1375
1;The Crossings at Falcon Point;29832;Ralph Hoover;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29476;Sterling Burnett;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;23377;Brad Kirby;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31027;Garett Yoder;01/11/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;31204;Anderson Stein;01/11/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;31113;Kenyon Santana;01/11/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;29430;Nigel Velasquez;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30093;Easton Cardenas;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30090;Dandre Patrick;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;28624;Dayton Stokes;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31528;Benito Duffy;01/11/2022 00:00;7;General Services Assistant;1038,4
1;The Crossings at Falcon Point;31197;Jorden Conway;01/11/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;27187;Darryl Solis;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29497;Joaquin Lamb;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30539;Jevon Richard;01/11/2022 00:00;7;General Services Assistant;1180,3
1;The Crossings at Falcon Point;30588;Jamison Skinner;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30540;Jaylan Anthony;01/11/2022 00:00;7;General Services Assistant;1180,3
1;The Crossings at Falcon Point;30764;Justus Kane;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31010;Lamont Orr;01/11/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;29326;Darien Trujillo;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29169;Nathanial Wilkins;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;31493;Deion Raymond;01/11/2022 00:00;7;General Services Assistant;1254,73
1;The Crossings at Falcon Point;29459;Tobias Underwood;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30704;Nehemiah Harrell;01/11/2022 00:00;7;General Services Assistant;1181,61
1;The Crossings at Falcon Point;30584;Clinton Cameron;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30763;Ibrahim Booth;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30586;Rory Wilkinson;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;28005;Isaias Cochran;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;32225;Brittany Carney;01/11/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;31090;Denzel Barrera;01/11/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;30585;Emiliano Bridges;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29295;Lewis Olsen;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;32741;Brooklyn Ross;01/11/2022 00:00;7;General Services Assistant;1100
1;The Crossings at Falcon Point;30408;Adolfo McBride;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29180;Nasir Morton;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;32766;Ashlyn Morales;01/11/2022 00:00;7;General Services Assistant;1100
1;The Crossings at Falcon Point;32732;Lindsay Powell;01/11/2022 00:00;7;General Services Assistant;1100
1;The Crossings at Falcon Point;28626;Rylan Cain;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;30087;Humberto Ochoa;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;32533;Jocelyn Ramirez;01/11/2022 00:00;7;General Services Assistant;1375
1;The Crossings at Falcon Point;31101;Keanu Lester;01/11/2022 00:00;7;General Services Assistant;1298
1;The Crossings at Falcon Point;31494;Rickey Acevedo;01/11/2022 00:00;7;General Services Assistant;1254,73
1;The Crossings at Falcon Point;31260;Cale Frost;01/11/2022 00:00;7;General Services Assistant;1256,13
1;The Crossings at Falcon Point;31024;Kent Winters;01/11/2022 00:00;7;General Services Assistant;1058,2
1;The Crossings at Falcon Point;23376;Antoine Morrow;01/11/2022 00:00;7;General Services Assistant;1221
1;The Crossings at Falcon Point;29631;Kane Bryan;01/11/2022 00:00;27;Safety Technician;3000
1;The Crossings at Falcon Point;32612;Erika Campbell;01/11/2022 00:00;10;Watchman;1375
1;The Crossings at Falcon Point;18144;Ezequiel McKenzie;01/11/2022 00:00;10;Watchman;1221
1;The Terraces at Diamond Heights;32493;Lily Mitchell;01/11/2022 00:00;12;Storekeeper;1421,77
1;The Terraces at Diamond Heights;31524;Rocky Meza;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;31468;Turner Shah;01/11/2022 00:00;246;Iron Worker A;1288,76
1;The Terraces at Diamond Heights;31407;Jaxson House;01/11/2022 00:00;5;Iron Worker B;1015,55
1;The Terraces at Diamond Heights;31347;Rashawn Pennington;01/11/2022 00:00;5;Iron Worker B;1489,47
1;The Terraces at Diamond Heights;31344;Nico Ho;01/11/2022 00:00;5;Iron Worker B;1489,47
1;The Terraces at Diamond Heights;31070;Khalid Bullock;01/11/2022 00:00;5;Iron Worker B;1487,2
1;The Terraces at Diamond Heights;31328;Marcelo McIntosh;01/11/2022 00:00;5;Iron Worker B;1557,17
1;The Terraces at Diamond Heights;31053;Kayden Whitehead;01/11/2022 00:00;5;Iron Worker B;1549,17
1;The Terraces at Diamond Heights;30805;Talon Wiggins;01/11/2022 00:00;5;Iron Worker B;1379,26
1;The Terraces at Diamond Heights;30803;Leroy Savage;01/11/2022 00:00;5;Iron Worker B;1379,26
1;The Terraces at Diamond Heights;31887;Isaak Spence;01/11/2022 00:00;13;Engineering Assistant;3266,67
1;The Terraces at Diamond Heights;30802;Anton Brennan;01/11/2022 00:00;13;Engineering Assistant;2596,77
1;The Terraces at Diamond Heights;31075;Ellis Meadows;01/11/2022 00:00;232;Carpenter B;1487,2
1;The Terraces at Diamond Heights;31473;Johan Valentine;01/11/2022 00:00;232;Carpenter B;2028,84
1;The Terraces at Diamond Heights;31190;Austyn Kerr;01/11/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;29688;Theodore Lucas;01/11/2022 00:00;232;Carpenter B;1212
1;The Terraces at Diamond Heights;27306;Walter Newman;01/11/2022 00:00;232;Carpenter B;1859
1;The Terraces at Diamond Heights;31332;Elmer Noble;01/11/2022 00:00;232;Carpenter B;1557,17
1;The Terraces at Diamond Heights;31181;Cornelius Odonnell;01/11/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31466;Carlo Potts;01/11/2022 00:00;232;Carpenter B;2028,84
1;The Terraces at Diamond Heights;31173;Marquez Solomon;01/11/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31176;Ari Velez;01/11/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;25984;Kyler Day;01/11/2022 00:00;232;Carpenter B;1859
1;The Terraces at Diamond Heights;31293;Jabari Hebert;01/11/2022 00:00;232;Carpenter B;1895,69
1;The Terraces at Diamond Heights;31326;Heath Spears;01/11/2022 00:00;232;Carpenter B;1557,17
1;The Terraces at Diamond Heights;31060;Antony Escobar;01/11/2022 00:00;232;Carpenter B;1549,17
1;The Terraces at Diamond Heights;31329;Sincere Hickman;01/11/2022 00:00;232;Carpenter B;1557,17
1;The Terraces at Diamond Heights;31369;Maximus Conrad;01/11/2022 00:00;232;Carpenter B;1354,06
1;The Terraces at Diamond Heights;32602;Madelyn Carter;01/11/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;32613;Heather Roberts;01/11/2022 00:00;232;Carpenter B;2098,8
1;The Terraces at Diamond Heights;31052;Deondre Knox;01/11/2022 00:00;232;Carpenter B;1549,17
1;The Terraces at Diamond Heights;31471;Gino Arroyo;01/11/2022 00:00;232;Carpenter B;2028,84
1;The Terraces at Diamond Heights;30681;Alonso Singleton;01/11/2022 00:00;27;Safety Technician;1386,67
1;The Terraces at Diamond Heights;31782;Jaeden McCarty;01/11/2022 00:00;17;Electrician;2098,8
1;The Terraces at Diamond Heights;32595;Adriana Phillips;01/11/2022 00:00;240;Plumber;2098,8
1;The Terraces at Diamond Heights;30810;Chaz Salas;01/11/2022 00:00;107;Foreman;1958,71
1;The Terraces at Diamond Heights;21604;Brycen Stout;01/11/2022 00:00;107;Foreman;1549,17
1;The Terraces at Diamond Heights;31358;Mikel Arias;01/11/2022 00:00;20;Trainee;950
1;The Terraces at Diamond Heights;31970;Name Good;01/11/2022 00:00;96;Construction Foreman;3387,1
1;The Terraces at Diamond Heights;11109;Aiden Sandoval;01/11/2022 00:00;223;Machine Operator;2116,96
1;The Terraces at Diamond Heights;32777;Alondra Ortiz;01/11/2022 00:00;231;Bricklayer B;1609,08
1;The Terraces at Diamond Heights;32759;Naomi Jenkins;01/11/2022 00:00;231;Bricklayer B;1609,08
1;The Terraces at Diamond Heights;23754;Bruce Navarro;01/11/2022 00:00;231;Bricklayer B;1236,4
1;The Terraces at Diamond Heights;30837;Winston Marks;01/11/2022 00:00;21;Receptionist;1300
1;The Terraces at Diamond Heights;28425;Javon Steele;01/11/2022 00:00;120;Locksmith;1859
1;The Terraces at Diamond Heights;29088;Roger Benson;01/11/2022 00:00;120;Locksmith;1859
1;The Terraces at Diamond Heights;32629;Arianna Evans;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;32740;Camryn Gutierrez;01/11/2022 00:00;7;General Services Assistant;1153,97
1;The Terraces at Diamond Heights;31353;Justyn Velazquez;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;25919;Tyrone Le;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;32252;Jacqueline Ferrell;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;28354;Felix Wolfe;01/11/2022 00:00;7;General Services Assistant;1212
1;The Terraces at Diamond Heights;28535;Jayce Poole;01/11/2022 00:00;7;General Services Assistant;1212
1;The Terraces at Diamond Heights;31050;Remington Browning;01/11/2022 00:00;7;General Services Assistant;1030,33
1;The Terraces at Diamond Heights;32735;Jordyn Perry;01/11/2022 00:00;7;General Services Assistant;1153,97
1;The Terraces at Diamond Heights;30679;Lamar Bruce;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;31350;Kelton Randolph;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Terraces at Diamond Heights;29256;Deonte Calderon;01/11/2022 00:00;10;Watchman;1212
1;The Terraces at Diamond Heights;29239;Romeo Gallegos;01/11/2022 00:00;10;Watchman;1212
1;The Oasis at Desert Springs;32356;Caroline Davies;01/11/2022 00:00;44;Construction Manager;3000
1;The Oasis at Desert Springs;31992;Emily Irwin;01/11/2022 00:00;5;Iron Worker B;1049,76
1;The Oasis at Desert Springs;31989;Hannah Werner;01/11/2022 00:00;5;Iron Worker B;1049,76
1;The Oasis at Desert Springs;31990;Madison Krause;01/11/2022 00:00;5;Iron Worker B;1049,76
1;The Oasis at Desert Springs;32338;Makayla Shea;01/11/2022 00:00;5;Iron Worker B;1914,27
1;The Oasis at Desert Springs;23725;Domenic Vaughan;01/11/2022 00:00;5;Iron Worker B;1850,46
1;The Oasis at Desert Springs;32320;Faith Barajas;01/11/2022 00:00;5;Iron Worker B;1914,27
1;The Oasis at Desert Springs;27040;Andres Henry;01/11/2022 00:00;13;Engineering Assistant;3000
1;The Oasis at Desert Springs;30395;Deon Greer;01/11/2022 00:00;204;Office Assistant;
1;The Oasis at Desert Springs;32393;Mckenzie Collins;01/11/2022 00:00;232;Carpenter B;1729,02
1;The Oasis at Desert Springs;31478;Trystan Rush;01/11/2022 00:00;232;Carpenter B;1850,46
1;The Oasis at Desert Springs;32398;Crystal Parker;01/11/2022 00:00;232;Carpenter B;1729,02
1;The Oasis at Desert Springs;32301;Lillian Turner;01/11/2022 00:00;232;Carpenter B;1729,02
1;The Oasis at Desert Springs;32318;Kiara Torres;01/11/2022 00:00;232;Carpenter B;1729,02
1;The Oasis at Desert Springs;22422;Edward Ortiz;01/11/2022 00:00;7;General Services Assistant;1212
1;The Oasis at Desert Springs;23677;Brandan Cantu;01/11/2022 00:00;232;Carpenter B;1420,26
1;The Oasis at Desert Springs;23656;Max Vasquez;01/11/2022 00:00;96;Construction Foreman;3884,5
1;The Oasis at Desert Springs;31372;Duane Fitzpatrick;01/11/2022 00:00;7;General Services Assistant;1228,91
1;The Oasis at Desert Springs;24404;Tristan Powell;01/11/2022 00:00;2;Bricklayer;1739,3
1;The Oasis at Desert Springs;23935;Paige Osborn;01/11/2022 00:00;231;Bricklayer B;1914,27
1;The Oasis at Desert Springs;18053;Jalen Sullivan;01/11/2022 00:00;7;General Services Assistant;1212
1;The Oasis at Desert Springs;18119;Ashley Petty;01/11/2022 00:00;7;General Services Assistant;1228,91
1;The Oasis at Desert Springs;18105;Jeffrey Morales;01/11/2022 00:00;7;General Services Assistant;1212
1;The Oasis at Desert Springs;30799;Bernard Farrell;01/11/2022 00:00;7;General Services Assistant;1212
1;The Oasis at Desert Springs;18003;Wyatt Gutierrez;01/11/2022 00:00;7;General Services Assistant;1212
1;The Oasis at Desert Springs;31944;Sarah Whitney;01/11/2022 00:00;10;Watchman;1228,91
1;The Waters at Lake Austin;32202;Melissa Cuevas;01/11/2022 00:00;10;Watchman;1298
1;The Waters at Lake Austin;32206;Shelby Bright;01/11/2022 00:00;10;Watchman;1298
1;The Landings at Ocean Breeze;31666;Jeff Huber;01/11/2022 00:00;21;Receptionist;1435,5
1;The Landings at Ocean Breeze;32479;Meghan Edwards;01/11/2022 00:00;21;Receptionist;1332,96
1;The Landings at Ocean Breeze;32111;Jessica Hooper;01/11/2022 00:00;7;General Services Assistant;1236,4
1;The Landings at Ocean Breeze;31978;Elizabeth Pollard;01/11/2022 00:00;10;Watchman;1236,4
1;The Landings at Ocean Breeze;32211;Christina Murillo;01/11/2022 00:00;10;Watchman;1236,4
1;The Sanctuary at Briarcliff;31406;Camren Mahoney;01/11/2022 00:00;44;Construction Manager;1693,55
1;The Sanctuary at Briarcliff;28809;Jermaine Figueroa;01/11/2022 00:00;12;Storekeeper;1870
1;The Sanctuary at Briarcliff;28488;Mariah Duarte;01/11/2022 00:00;249;Reinforcement Worker;1986,6
1;The Sanctuary at Briarcliff;28097;Trinity Lutz;01/11/2022 00:00;249;Reinforcement Worker;1191,96
1;The Sanctuary at Briarcliff;28443;Reed Garner;01/11/2022 00:00;5;Iron Worker B;1870
1;The Sanctuary at Briarcliff;27418;Triston Harmon;01/11/2022 00:00;5;Iron Worker B;1870
1;The Sanctuary at Briarcliff;28129;Ahmad Adkins;01/11/2022 00:00;13;Engineering Assistant;3000
1;The Sanctuary at Briarcliff;27926;Jordon Fischer;01/11/2022 00:00;3;Carpenter;1870
1;The Sanctuary at Briarcliff;28808;Mitchell Griffin;01/11/2022 00:00;3;Carpenter;1870
1;The Sanctuary at Briarcliff;31002;Dimitri Dyer;01/11/2022 00:00;3;Carpenter;1683
1;The Sanctuary at Briarcliff;28807;Shawn Cole;01/11/2022 00:00;3;Carpenter;1870
1;The Sanctuary at Briarcliff;32436;Ana Stewart;01/11/2022 00:00;3;Carpenter;1854,16
1;The Sanctuary at Briarcliff;29487;Bradley Wallace;01/11/2022 00:00;3;Carpenter;1870
1;The Sanctuary at Briarcliff;31491;Trevion Dodson;01/11/2022 00:00;112;Junior Construction Worker;1375,95
1;The Sanctuary at Briarcliff;31953;Lauren Zavala;01/11/2022 00:00;96;Construction Foreman;4080,65
1;The Sanctuary at Briarcliff;31030;Dexter Kline;01/11/2022 00:00;6;Concrete Mixer Operator;1620,67
1;The Sanctuary at Briarcliff;32643;Britney Flores;01/11/2022 00:00;2;Bricklayer;2103,2
1;The Sanctuary at Briarcliff;32006;Alyssa Jarvis;01/11/2022 00:00;2;Bricklayer;1025,34
1;The Sanctuary at Briarcliff;31685;Javion Richmond;01/11/2022 00:00;2;Bricklayer;1730,26
1;The Sanctuary at Briarcliff;32543;Angelica Morris;01/11/2022 00:00;2;Bricklayer;1390,62
1;The Sanctuary at Briarcliff;31489;Heriberto Clements;01/11/2022 00:00;21;Receptionist;1920,38
1;The Sanctuary at Briarcliff;23382;Marques Sampson;01/11/2022 00:00;7;General Services Assistant;1254,73
1;The Sanctuary at Briarcliff;32029;Abigail Haas;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;31791;Tyrique Maynard;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;32210;Autumn Key;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;31218;Irving Howe;01/11/2022 00:00;7;General Services Assistant;1256,13
1;The Sanctuary at Briarcliff;32632;Chelsea Nguyen;01/11/2022 00:00;7;General Services Assistant;1375
1;The Sanctuary at Briarcliff;32292;Breanna Johnson;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;31600;Tyreek Bean;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;32295;Angela Smith;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;32012;Brianna Hendrix;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;32218;Caitlin Kidd;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;31706;Jimmie Stuart;01/11/2022 00:00;7;General Services Assistant;1046,77
1;The Sanctuary at Briarcliff;31731;Andreas Oconnell;01/11/2022 00:00;7;General Services Assistant;1298
1;The Sanctuary at Briarcliff;32238;Catherine Williams;01/11/2022 00:00;27;Safety Technician;1440
2;The Glades at Maplewood;9875;Dawson Crawford;01/11/2022 00:00;225;Administrative Analyst;2829,86
2;The Glades at Maplewood;30399;Dillon Jimenez;01/11/2022 00:00;13;Engineering Assistant;2596,77
2;The Glades at Maplewood;28165;Derick Davenport;01/11/2022 00:00;13;Engineering Assistant;2596,77
2;The Glades at Maplewood;30157;Cesar Porter;01/11/2022 00:00;13;Engineering Assistant;2596,77
2;The Glades at Maplewood;24863;Martin Wagner;01/11/2022 00:00;232;Carpenter B;1859
2;The Glades at Maplewood;31576;Xzavier Giles;01/11/2022 00:00;17;Electrician;1189,32
2;The Glades at Maplewood;30973;Cortez Oneal;01/11/2022 00:00;17;Electrician;1673,1
2;The Glades at Maplewood;31700;Johnnie Haley;01/11/2022 00:00;240;Plumber;1692,58
2;The Glades at Maplewood;28359;Sergio Hicks;01/11/2022 00:00;107;Foreman;2640
2;The Glades at Maplewood;30128;Edgar Romero;01/11/2022 00:00;107;Foreman;1859
2;The Glades at Maplewood;32244;Gabrielle Gay;01/11/2022 00:00;20;Trainee;950
2;The Glades at Maplewood;29883;Hector Holmes;01/11/2022 00:00;226;Plasterer;1859
2;The Glades at Maplewood;29881;Roberto Stone;01/11/2022 00:00;226;Plasterer;1859
2;The Glades at Maplewood;23307;Brady Meyer;01/11/2022 00:00;98;Construction Foreman II;5012,74
2;The Glades at Maplewood;29862;Andre Rice;01/11/2022 00:00;233;Bricklayer A;1212
2;The Glades at Maplewood;28445;Emmanuel Rose;01/11/2022 00:00;233;Bricklayer A;1212
2;The Glades at Maplewood;31138;Dallin Wu;01/11/2022 00:00;231;Bricklayer B;1177,37
2;The Glades at Maplewood;23180;Pedro Stephens;01/11/2022 00:00;231;Bricklayer B;1139,39
2;The Glades at Maplewood;23891;Damian Medina;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;30063;Cory Elliott;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;28361;Griffin Hudson;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;28534;Kenny Gross;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;25360;Josef Stark;01/11/2022 00:00;231;Bricklayer B;1286,36
2;The Glades at Maplewood;30374;Chance Payne;01/11/2022 00:00;231;Bricklayer B;1559,16
2;The Glades at Maplewood;31421;Colt Lowery;01/11/2022 00:00;231;Bricklayer B;2098,8
2;The Glades at Maplewood;28219;Shaun Fleming;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;27118;Landon Patel;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;30058;Marc Cunningham;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;28586;Frank Weaver;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;24558;Mike Carey;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;21241;Braden Herrera;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;23254;Brayden Schmidt;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;28969;Trey Pierce;01/11/2022 00:00;231;Bricklayer B;1212
2;The Glades at Maplewood;26443;Chad Berry;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;25404;Armando Andrews;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;25887;Kobe Johnston;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;23215;Jaylen Castro;01/11/2022 00:00;231;Bricklayer B;1212
2;The Glades at Maplewood;24145;Abraham Kelley;01/11/2022 00:00;231;Bricklayer B;1212
2;The Glades at Maplewood;23239;Trent Carroll;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;23890;Donovan Ryan;01/11/2022 00:00;231;Bricklayer B;1859
2;The Glades at Maplewood;22997;Derrick Spencer;01/11/2022 00:00;231;Bricklayer B;1212
2;The Glades at Maplewood;23735;Cooper Riley;01/11/2022 00:00;4;Painter;1859
2;The Glades at Maplewood;30231;Elias Carpenter;01/11/2022 00:00;235;Painter A;1212
2;The Glades at Maplewood;30858;Darion Nash;01/11/2022 00:00;235;Painter A;1333,2
2;The Glades at Maplewood;30528;Rohan Hood;01/11/2022 00:00;236;Painter B;1859
2;The Glades at Maplewood;31483;Efren Hurley;01/11/2022 00:00;236;Painter B;2028,84
2;The Glades at Maplewood;30754;Izaiah Bond;01/11/2022 00:00;236;Painter B;1739,06
2;The Glades at Maplewood;31527;Jovani McMillan;01/11/2022 00:00;236;Painter B;1679,04
2;The Glades at Maplewood;31547;Gideon Mays;01/11/2022 00:00;236;Painter B;1539,12
2;The Glades at Maplewood;30554;Kareem Huff;01/11/2022 00:00;236;Painter B;1735,07
2;The Glades at Maplewood;27495;Juan Nelson;01/11/2022 00:00;236;Painter B;1859
2;The Glades at Maplewood;23256;Albert Montgomery;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;25265;Josue Willis;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;30246;Damien Carlson;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;24153;Nickolas Harvey;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;24877;Zackary Matthews;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;28366;Dominick Franklin;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;30376;Zachery Mendez;01/11/2022 00:00;7;General Services Assistant;1016,52
2;The Glades at Maplewood;30728;Howard Chase;01/11/2022 00:00;7;General Services Assistant;1156,63
2;The Glades at Maplewood;29119;Alberto Lawson;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;28442;Mathew Lawrence;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;28970;Curtis Morrison;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;30526;Markus Combs;01/11/2022 00:00;7;General Services Assistant;1236,4
2;The Glades at Maplewood;28826;Jerry Guzman;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;28958;Leonardo Vargas;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;27112;Dennis Garza;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;32203;Brooke Riddle;01/11/2022 00:00;7;General Services Assistant;1236,4
2;The Glades at Maplewood;31336;Korey Mora;01/11/2022 00:00;7;General Services Assistant;1236,4
2;The Glades at Maplewood;31340;Josh Gillespie;01/11/2022 00:00;7;General Services Assistant;1236,4
2;The Glades at Maplewood;32427;Mikayla Hall;01/11/2022 00:00;7;General Services Assistant;1116,75
2;The Glades at Maplewood;23182;Deandre McCoy;01/11/2022 00:00;7;General Services Assistant;1212
2;The Glades at Maplewood;31343;Vernon Ellison;01/11/2022 00:00;7;General Services Assistant;1236,4
